Customer ID,Recency,Frequency,Monetary,Cluster_Label
13715.0,281,17,8153.04,1
13716.0,269,1,138.28,0
13717.0,32,8,1763.3,2
13718.0,246,2,306.55,0
13719.0,15,11,2783.08,1
13720.0,117,4,799.9,2
13721.0,36,2,741.54,2
13722.0,132,10,5635.41,1
13723.0,217,6,1194.08,2
13724.0,637,1,213.01,0
13725.0,50,8,1980.56,2
13726.0,39,2,1079.6599999999999,2
13727.0,29,8,1074.15,2
13728.0,37,16,2855.17,1
13729.0,436,3,724.73,2
13730.0,136,2,752.6,2
13731.0,219,2,610.59,0
13732.0,28,1,491.86,0
13733.0,411,2,487.03000000000003,0
13734.0,509,4,6695.6900000000005,2
13735.0,25,13,9762.77,1
13736.0,5,7,2752.47,1
13737.0,200,1,339.59999999999997,0
13738.0,396,1,434.78000000000003,0
13739.0,18,2,292.2,2
13740.0,241,5,1582.77,2
13741.0,72,3,668.4300000000001,2
13742.0,17,12,3107.87,1
13743.0,3,7,1341.6,1
13744.0,95,2,1080.52,2
13745.0,162,2,777.36,2
13746.0,414,1,176.69,0
13747.0,374,2,169.79999999999998,0
13748.0,96,9,2064.35,2
13750.0,54,11,3602.1800000000003,1
13751.0,288,1,296.25,0
13752.0,124,7,1579.8300000000002,2
13753.0,288,4,2094.57,2
13754.0,152,3,447.05,2
13755.0,4,9,2108.06,1
13756.0,2,23,8655.95,1
13757.0,675,1,195.55,0
13758.0,12,15,8698.13,1
13759.0,33,2,659.4100000000001,2
13760.0,54,5,1363.6399999999999,2
13761.0,50,6,1952.17,2
13762.0,219,5,2472.48,2
13763.0,63,3,5217.4400000000005,2
13764.0,71,6,2919.62,2
13765.0,653,1,352.821,0
13766.0,495,1,190.35,0
13767.0,2,73,33903.57,1
13768.0,727,2,875.97,0
13769.0,2,20,5478.12,1
13770.0,422,4,785.37,2
13771.0,64,9,5728.82,1
13772.0,34,8,3100.02,1
13773.0,397,2,301.54,0
13774.0,82,1,345.0,0
13775.0,591,1,1049.66,0
13776.0,428,2,623.98,0
13777.0,1,61,49638.26,1
13778.0,103,4,1124.49,2
13779.0,516,1,161.13,0
13780.0,7,3,732.07,2
13781.0,251,3,778.83,2
13782.0,13,13,1786.08,1
13783.0,488,4,1542.09,2
13784.0,10,14,2910.23,1
13785.0,429,4,542.49,2
13786.0,367,6,3127.99,2
13787.0,76,6,1222.5,2
13788.0,505,1,3.75,0
13789.0,388,1,239.45999999999998,0
13790.0,4,1,348.8,2
13791.0,128,2,1516.0,2
13792.0,66,3,383.95,2
13793.0,647,1,96.0,0
13794.0,547,1,126.03,0
13795.0,388,4,836.3,2
13796.0,499,1,289.7,0
13797.0,437,3,1179.45,2
13798.0,1,110,75428.87,1
13799.0,117,9,2803.57,2
13800.0,310,3,1679.56,2
13801.0,67,1,324.8,0
13802.0,139,19,26259.11,1
13803.0,255,3,1338.91,2
13804.0,31,9,3161.12,1
13805.0,52,2,924.6,2
13806.0,64,1,256.38,0
13807.0,367,3,422.2,0
13808.0,6,5,1747.66,1
13818.0,430,1,61.28,0
13819.0,302,6,2642.35,2
13820.0,418,3,652.75,0
13821.0,145,6,1379.08,2
13822.0,6,2,632.0,2
13823.0,19,7,3403.4500000000003,1
13824.0,33,12,3314.76,1
13825.0,622,2,255.59,0
13826.0,176,1,189.5,0
13827.0,58,3,409.8,2
13828.0,22,1,209.49,0
13829.0,421,1,102.0,0
13830.0,582,1,156.85000000000002,0
13831.0,16,18,6585.54,1
13832.0,19,2,609.89,2
13833.0,159,2,700.41,2
13834.0,577,2,324.19,0
13835.0,25,7,1095.27,2
13836.0,399,2,620.37,0
13837.0,212,2,266.59000000000003,0
13838.0,6,10,1690.07,1
13839.0,486,1,139.95000000000002,0
13840.0,416,1,651.4,0
13841.0,253,1,85.0,0
13842.0,59,18,5319.34,1
13843.0,381,1,319.75,0
13844.0,11,1,361.62,2
13845.0,65,1,312.98,0
13846.0,25,4,1307.79,2
13847.0,720,1,310.72,0
13848.0,92,8,3015.0,2
13849.0,52,5,3469.3,2
13850.0,129,1,1595.48,2
13851.0,96,8,4606.46,2
13852.0,611,1,187.35000000000002,0
13853.0,57,1,1090.14,2
13854.0,9,39,11944.56,1
13855.0,501,4,1310.3400000000001,2
13856.0,169,11,1142.03,2
13857.0,393,6,1001.01,2
13858.0,57,1,216.17,0
13859.0,326,2,515.86,0
13860.0,1,5,1245.9,1
13861.0,429,2,273.26,0
13862.0,18,9,2556.09,1
13863.0,248,4,1239.55,2
13864.0,386,1,662.4000000000001,0
13865.0,58,4,501.56,2
13866.0,74,1,145.67000000000002,0
13867.0,31,3,1005.09,2
13868.0,7,2,3192.54,2
13869.0,123,10,7996.87,1
13870.0,2,15,5712.08,1
13871.0,23,17,7885.85,1
13872.0,527,3,919.57,2
13873.0,120,8,1038.92,2
13874.0,358,7,2049.15,2
13875.0,54,14,4814.37,1
13876.0,64,1,122.7,0
13877.0,86,3,449.68,2
13878.0,55,4,2416.9,2
13879.0,646,1,395.5,0
13880.0,21,17,4293.86,1
13881.0,3,43,45179.1,1
13882.0,3,5,1191.13,1
13883.0,11,15,6560.02,1
13884.0,7,10,1825.03,1
13885.0,189,2,506.8,0
13886.0,71,1,243.56,0
13887.0,204,1,349.55,0
13888.0,120,7,2001.59,2
13889.0,93,6,1991.23,2
13890.0,1,14,2927.38,1
13891.0,378,3,859.21,2
13892.0,27,6,1267.6499999999999,2
13893.0,298,1,821.1,0
13894.0,24,3,564.62,2
13895.0,28,6,4008.52,1
13896.0,626,1,388.55,0
13897.0,50,3,1160.72,2
13898.0,326,2,686.4,0
13899.0,16,2,388.52,2
13900.0,183,6,1610.59,2
13901.0,72,15,5676.34,1
13903.0,400,1,165.45000000000002,0
13904.0,37,2,332.64,2
13905.0,733,1,312.65,0
13906.0,409,1,42.0,0
13907.0,692,1,136.8,0
13908.0,80,4,2369.55,2
13909.0,423,2,282.85,0
13911.0,57,20,4234.99,1
13912.0,424,1,124.95,0
13913.0,507,1,42.22,0
13914.0,12,2,626.45,2
13915.0,394,1,70.80000000000001,0
13916.0,464,4,1275.81,2
13917.0,50,2,272.04,0
13918.0,50,2,1212.8400000000001,2
13920.0,432,4,1774.68,2
13921.0,402,4,730.7,2
13922.0,352,3,865.2,2
13923.0,54,1,351.13,0
13924.0,2,6,1838.8500000000001,1
13925.0,93,4,678.25,2
13926.0,23,1,223.85000000000002,0
13927.0,75,2,708.26,2
13928.0,11,4,464.57,2
13929.0,169,11,3494.1,2
13930.0,58,2,337.34,0
13931.0,96,11,5257.38,1
13932.0,295,1,307.4,0
13933.0,109,2,608.7900000000001,2
13934.0,264,1,922.1,0
13935.0,597,3,6116.92,2
13936.0,180,3,939.66,2
13937.0,169,2,880.13,2
13938.0,35,1,71.66,0
13939.0,23,7,1560.96,2
13940.0,17,4,839.14,2
13941.0,22,15,10027.18,1
13942.0,535,1,320.0,0
13943.0,578,1,246.54,0
13944.0,653,1,200.43,0
13945.0,395,2,854.15,0
13946.0,79,6,1876.23,2
13947.0,65,1,90.6,0
13948.0,361,4,548.76,2
13949.0,3,6,2427.32,1
13950.0,11,4,745.06,2
13951.0,176,3,674.45,2
13952.0,218,14,12823.521,1
13953.0,7,12,6640.68,1
13954.0,1,2,439.92,2
13955.0,154,3,544.0699999999999,2
13956.0,5,5,1019.27,1
13957.0,418,3,458.25,0
13958.0,380,8,4709.2300000000005,2
13959.0,79,6,1064.77,2
13960.0,21,2,230.22,2
13961.0,392,1,538.4,0
13962.0,22,3,362.8,2
13963.0,308,17,2860.57,2
13964.0,387,2,438.9,0
13965.0,477,3,996.61,2
13966.0,435,1,384.26,0
13967.0,146,2,166.3,0
13968.0,423,1,123.66,0
13969.0,7,35,12973.460000000001,1
13970.0,386,2,846.55,0
13971.0,19,14,4667.57,1
13972.0,71,2,190.25,0
13973.0,287,1,264.7,0
13974.0,49,2,677.72,2
13975.0,31,12,5256.4,1
13976.0,207,4,1192.36,2
13977.0,411,1,519.8100000000001,0
13978.0,15,2,196.79000000000002,2
13979.0,73,7,3379.93,2
13980.0,60,5,768.82,2
13981.0,416,1,331.14,0
13982.0,39,9,3954.29,1
13983.0,30,21,6753.89,1
13984.0,27,12,1893.8,1
13985.0,4,22,10020.86,1
13986.0,17,1,320.46,0
13987.0,380,2,682.54,0
13988.0,20,8,4757.8,1
13989.0,66,5,2026.06,2
13990.0,213,1,311.3,0
13991.0,12,6,852.88,2
13992.0,30,3,219.5,2
13993.0,43,19,6775.71,1
13994.0,4,6,2274.14,1
13995.0,15,14,3902.01,1
13996.0,386,2,895.76,0
13997.0,519,3,376.46,0
13998.0,447,3,566.7,0
13999.0,10,29,9502.26,1
14000.0,211,5,2046.3400000000001,2
14001.0,46,9,4228.85,1
14002.0,134,2,529.73,0
14003.0,733,1,209.41,0
14004.0,43,11,6258.45,1
14005.0,10,5,2874.72,1
14006.0,116,7,2196.67,2
14007.0,513,1,79.48,0
14008.0,432,1,509.04,0
14009.0,198,3,1099.91,2
14010.0,565,2,445.15,0
14011.0,480,2,457.82,0
14012.0,278,1,328.8,0
14013.0,110,5,1084.57,2
14014.0,77,3,1948.21,2
14015.0,53,1,917.34,2
14017.0,571,1,229.75,0
14018.0,645,1,367.15000000000003,0
14019.0,47,3,1421.61,2
14020.0,17,4,1249.01,2
14021.0,155,7,1716.58,2
14022.0,225,2,792.15,2
14023.0,7,2,584.07,2
14024.0,122,3,645.74,2
14025.0,465,8,4057.9,2
14026.0,471,2,713.11,0
14027.0,61,1,104.82,0
14028.0,550,3,10396.5,2
14029.0,63,2,467.66,2
14030.0,18,20,7521.8,1
14031.0,7,44,39019.51,1
14032.0,2,16,4546.41,1
14033.0,555,1,109.44,0
14034.0,22,3,648.89,2
14035.0,29,9,2794.75,1
14036.0,285,1,626.65,0
14037.0,176,6,836.95,2
14038.0,78,5,3069.88,2
14039.0,33,2,267.28000000000003,2
14040.0,41,35,12523.81,1
14041.0,266,1,141.41,0
14042.0,725,1,431.98,0
14043.0,491,2,302.6,0
14044.0,27,10,3077.7,1
14045.0,109,16,10986.63,1
14046.0,284,1,154.99,0
14047.0,9,14,3968.11,1
14048.0,305,3,748.69,2
14049.0,17,13,13023.4,1
14050.0,32,2,746.36,2
14051.0,1,37,21770.98,1
14052.0,20,2,466.66,2
14053.0,124,4,572.3,2
14054.0,65,1,92.46,0
14055.0,106,3,1520.96,2
14056.0,1,23,8152.71,1
14057.0,24,22,8346.66,1
14058.0,463,2,469.19,0
14059.0,267,1,183.6,0
14060.0,5,30,8898.24,1
14061.0,507,3,917.4300000000001,2
14062.0,10,24,25585.65,1
14063.0,438,9,22710.2,1
14064.0,29,15,3260.24,1
14065.0,389,3,891.02,2
14066.0,267,1,152.55,0
14067.0,64,2,374.7,2
14068.0,320,4,1516.72,2
14069.0,515,2,225.81,0
14070.0,685,1,321.6,0
14071.0,4,8,1437.57,1
14072.0,667,1,390.85,0
14073.0,32,1,151.04,0
14074.0,623,1,219.39999999999998,0
14075.0,5,6,1734.87,1
14076.0,129,1,118.67,0
14077.0,41,6,615.0799999999999,2
14078.0,102,9,1553.47,2
14079.0,125,2,618.73,2
14080.0,33,5,1115.68,2
14081.0,302,10,4867.57,2
14082.0,365,2,413.36,0
14083.0,4,11,1082.19,1
14084.0,512,1,150.5,0
14085.0,2,33,9720.67,1
14086.0,463,1,39.95,0
14087.0,3,3,829.47,2
14088.0,10,16,64036.8,1
14089.0,57,1,158.75,0
14090.0,325,1,76.32000000000001,0
14091.0,654,2,9530.08,2
14092.0,8,24,7229.45,1
14093.0,12,1,433.86,2
14094.0,440,1,311.77,0
14095.0,723,1,2.95,0
14096.0,4,17,65164.79,1
14097.0,481,2,422.85999999999996,0
14098.0,37,1,147.35,0
14099.0,16,20,5750.91,1
14100.0,138,1,191.95000000000002,0
14101.0,74,13,9961.93,1
14102.0,5,5,1105.8799999999999,1
14104.0,154,5,743.53,2
14105.0,239,5,5988.83,2
14106.0,737,1,214.79999999999998,0
14107.0,52,11,4877.3,1
14108.0,31,4,1044.96,2
14109.0,73,1,144.2,0
14110.0,4,33,12987.95,1
14111.0,14,4,692.85,2
14112.0,23,13,5834.59,1
14113.0,4,16,7092.610000000001,1
14114.0,274,7,1364.09,2
14115.0,502,2,622.6700000000001,0
14116.0,20,5,1382.74,2
14117.0,144,1,90.0,0
14118.0,429,1,458.45,0
14119.0,376,2,183.37,0
14121.0,4,4,2780.15,1
14122.0,406,3,362.42,0
14123.0,733,1,436.18,0
14124.0,84,1,419.58000000000004,0
14125.0,11,3,2720.63,2
14126.0,8,4,1172.46,2
14127.0,123,6,1900.0800000000002,2
14128.0,61,3,924.21,2
14129.0,2,9,2591.34,1
14130.0,319,4,1858.77,2
14131.0,649,1,168.22,0
14132.0,2,11,3586.0299999999997,1
14133.0,130,4,911.14,2
14134.0,383,15,11123.35,1
14135.0,2,24,8839.67,1
14136.0,401,5,1570.81,2
14137.0,696,1,332.7,0
14138.0,2,2,965.8800000000001,2
14139.0,46,4,1086.8,2
14140.0,4,2,935.05,2
14141.0,3,4,915.13,1
14142.0,373,2,671.34,0
14143.0,134,1,115.8,0
14144.0,486,1,30.599999999999998,0
14145.0,47,7,7600.05,1
14146.0,9,12,9450.3,1
14147.0,78,9,2590.2,2
14148.0,234,2,466.29,0
14149.0,221,1,446.62,0
14150.0,36,2,658.64,2
14151.0,673,2,679.45,0
14152.0,75,7,1997.3400000000001,2
14153.0,483,1,233.4,0
14154.0,239,8,6460.7,2
14155.0,266,1,118.75,0
14157.0,20,5,978.69,2
14158.0,40,1,507.66,0
14159.0,20,20,7860.8,1
14160.0,610,7,8421.47,2
14161.0,216,7,2996.93,2
14162.0,174,2,289.36,0
14163.0,87,5,2594.62,2
14164.0,71,2,1631.77,2
14165.0,276,1,120.44,0
14166.0,505,2,251.15,0
14167.0,39,8,1274.29,2
14168.0,421,2,370.45,0
14169.0,431,2,621.51,0
14170.0,375,3,570.18,0
14171.0,98,2,498.79,2
14172.0,605,3,369.02,0
14173.0,11,6,586.0,2
14174.0,33,1,134.46,0
14175.0,60,8,7678.88,1
14176.0,297,5,756.46,2
14177.0,86,13,2209.69,2
14178.0,9,7,1600.26,1
14179.0,41,2,701.57,2
14180.0,11,33,6117.5,1
14181.0,411,2,308.35,0
14182.0,444,4,678.77,2
14183.0,411,2,278.34000000000003,0
14184.0,67,1,452.89,0
14185.0,331,1,197.65,0
14186.0,427,5,1550.63,2
14187.0,474,1,123.5,0
14188.0,31,6,2054.36,2
14189.0,2,16,5503.15,1
14190.0,666,1,79.9,0
14191.0,2,15,4817.66,1
14192.0,388,1,293.74,0
14193.0,68,3,1210.19,2
14194.0,5,36,18670.59,1
14195.0,202,6,2615.6,2
14196.0,107,1,335.52,0
14197.0,411,1,390.05,0
14198.0,18,9,1569.73,1
14199.0,218,4,1091.7,2
14200.0,617,1,379.2,0
14201.0,60,10,1193.54,2
14202.0,381,3,847.76,2
14203.0,397,1,339.34,0
14204.0,2,4,1024.83,1
14205.0,17,9,2414.2,1
14206.0,239,3,1185.01,2
14207.0,688,1,157.8,0
14208.0,95,2,567.05,2
14209.0,11,15,4993.27,1
14210.0,106,16,5556.570000000001,1
14211.0,53,18,4402.29,1
14212.0,90,2,2190.14,2
14213.0,405,1,1192.2,0
14214.0,31,5,1004.38,2
14215.0,12,9,3250.33,1
14216.0,3,5,2150.04,1
14217.0,2,23,3298.59,1
14218.0,43,1,169.48000000000002,0
14219.0,4,3,633.83,2
14220.0,247,4,1515.0,2
14221.0,42,17,6517.49,1
14222.0,177,1,683.17,0
14223.0,92,3,991.13,2
14224.0,110,9,1841.71,2
14225.0,435,4,2031.07,2
14226.0,29,6,2985.13,1
14227.0,26,15,6368.71,1
14228.0,438,3,745.5,2
14229.0,52,7,2594.04,2
14230.0,436,3,979.8000000000001,2
14231.0,184,4,1235.6200000000001,2
14232.0,43,5,2048.07,2
14233.0,49,7,2904.27,2
14234.0,22,4,754.12,2
14235.0,75,9,4717.99,1
14236.0,81,5,1555.34,2
14237.0,373,2,471.14,0
14238.0,326,3,434.23,0
14239.0,43,21,4263.17,1
14240.0,30,3,1247.49,2
14241.0,184,2,333.70000000000005,0
14242.0,235,2,280.55,0
14243.0,9,17,7217.75,1
14244.0,661,1,366.41999999999996,0
14245.0,220,2,1693.45,2
14246.0,111,3,1474.06,2
14247.0,278,5,753.56,2
14248.0,318,3,1032.95,2
14249.0,411,12,5400.461,2
14250.0,7,3,1904.05,2
14251.0,2,5,2879.7000000000003,1
14252.0,381,1,350.99,0
14253.0,493,2,363.40000000000003,0
14254.0,433,1,601.03,0
14255.0,546,1,1000.63,0
14256.0,260,5,2460.79,2
14257.0,64,9,5954.45,1
14258.0,9,25,32051.34,1
14259.0,142,1,120.0,0
14260.0,471,3,824.28,2
14261.0,51,2,1163.45,2
14262.0,8,8,2618.23,1
14263.0,423,1,322.93,0
14264.0,155,6,1517.3600000000001,2
14266.0,428,1,40.56,0
14267.0,163,3,1516.24,2
14268.0,471,1,354.85,0
14269.0,439,1,295.73,0
14270.0,332,1,492.65000000000003,0
14271.0,226,2,214.18,0
14272.0,74,4,920.81,2
14273.0,51,4,559.97,2
14274.0,686,1,256.6,0
14275.0,396,6,1189.3799999999999,2
14276.0,99,7,2102.68,2
14278.0,410,1,205.83,0
14279.0,521,2,191.86,0
14280.0,197,1,134.04,0
14281.0,408,1,245.15,0
14282.0,3,25,7250.76,1
14283.0,463,4,628.4399999999999,2
14284.0,31,3,1299.65,2
14285.0,21,8,3284.42,1
14286.0,24,7,8479.76,1
14287.0,8,3,176.63,2
14288.0,213,1,426.6,0
14289.0,9,6,911.26,2
14290.0,11,8,4516.56,1
14291.0,2,23,7904.1,1
14292.0,8,16,9226.25,1
14293.0,3,9,2903.01,1
14294.0,407,1,375.34,0
14295.0,40,5,2362.91,2
14296.0,421,2,456.40000000000003,0
14297.0,18,4,1305.33,2
14298.0,8,82,91194.49,1
14299.0,8,27,14070.25,1
14300.0,19,1,43.2,0
14301.0,117,4,1992.18,2
14302.0,431,3,742.9000000000001,2
14303.0,407,2,277.94,0
14304.0,223,3,1725.01,2
14305.0,71,3,1858.96,2
14306.0,51,6,3151.4,2
14307.0,89,10,4287.92,1
14308.0,549,2,1147.02,0
14309.0,8,11,3780.81,1
14310.0,433,1,492.1,0
14311.0,243,2,516.45,0
14312.0,47,11,3090.29,1
14314.0,107,2,229.8,0
14315.0,45,8,3197.82,1
14316.0,422,5,1370.34,2
14317.0,65,1,508.58000000000004,0
14318.0,460,1,158.02,0
14319.0,424,1,494.85,0
14320.0,207,5,1346.75,2
14321.0,11,7,2218.06,1
14322.0,429,4,474.1,2
14323.0,115,2,605.0600000000001,2
14324.0,410,2,701.61,0
14325.0,570,1,245.48000000000002,0
14326.0,242,3,940.98,2
14327.0,163,6,1894.93,2
14328.0,438,1,445.05,0
14329.0,17,15,9887.62,1
14330.0,624,1,200.63,0
14331.0,124,2,462.65999999999997,0
14332.0,23,5,1917.41,2
14333.0,68,1,415.2,0
14334.0,17,12,4318.48,1
14336.0,17,4,1614.91,2
14338.0,161,3,928.1,2
14339.0,243,2,620.27,0
14340.0,219,1,134.7,0
14341.0,45,18,4452.02,1
14342.0,21,6,918.44,2
14343.0,421,4,1079.66,2
14344.0,127,20,2993.05,1
14345.0,39,1,108.97999999999999,0
14346.0,121,5,2315.75,2
14347.0,737,1,82.6,0
14348.0,260,1,409.57,0
14349.0,10,1,133.5,0
14350.0,274,3,972.03,2
14351.0,165,1,51.0,0
14352.0,157,4,1078.96,2
14353.0,215,3,376.5,0
14354.0,6,2,163.62,2
14355.0,366,3,840.0500000000001,2
14356.0,80,2,701.23,2
14357.0,43,1,225.12,0
14358.0,389,2,400.06,0
14359.0,19,3,912.18,2
14360.0,32,4,2118.03,2
14361.0,579,1,214.70999999999998,0
14362.0,22,1,151.5,0
14363.0,402,2,227.47000000000003,0
14364.0,109,8,3717.35,2
14365.0,395,2,634.68,0
14366.0,525,1,136.0,0
14367.0,8,16,9227.82,1
14368.0,320,1,155.0,0
14369.0,642,2,469.13,0
14370.0,451,6,1175.78,2
14371.0,295,1,100.5,0
14372.0,443,2,860.08,0
14373.0,358,1,76.55,0
14374.0,541,1,108.0,0
14375.0,185,3,1106.82,2
14376.0,683,1,215.46,0
14377.0,191,2,617.05,0
14378.0,622,1,131.25,0
14379.0,44,4,1265.16,2
14380.0,682,1,48.96,0
14381.0,52,2,625.9399999999999,2
14382.0,26,2,1193.6299999999999,2
14383.0,38,3,1247.69,2
14384.0,501,1,58.5,0
14385.0,9,3,202.11,2
14386.0,297,1,142.4,0
14387.0,33,3,1727.6,2
14388.0,10,16,6388.2,1
14389.0,65,5,1898.01,2
14390.0,10,13,6150.03,1
14391.0,577,1,135.6,0
14392.0,432,1,266.4,0
14393.0,218,1,67.95,0
14394.0,565,1,93.8,0
14395.0,2,20,7801.93,1
14396.0,65,7,1969.38,2
14397.0,3,19,2612.96,1
14398.0,401,2,707.79,0
14399.0,394,8,2108.21,2
14400.0,149,3,1732.47,2
14401.0,4,22,6795.9,1
14402.0,652,1,285.6,0
14403.0,130,6,1880.51,2
14404.0,34,13,2724.13,1
14405.0,387,1,195.0,0
14406.0,119,1,156.75,0
14407.0,107,6,2157.73,2
14408.0,11,11,4102.27,1
14409.0,71,9,3427.29,2
14410.0,92,11,2631.9,2
14411.0,311,1,1063.0,0
14412.0,43,3,1426.19,2
14413.0,362,4,764.52,2
14414.0,92,8,2399.33,2
14415.0,1,23,11980.09,1
14416.0,22,2,490.22,2
14417.0,388,1,524.65,0
14418.0,4,3,1937.25,1
14419.0,11,7,1254.64,1
14420.0,99,4,1639.17,2
14421.0,57,6,2469.37,2
14422.0,1,19,10271.52,1
14423.0,218,3,916.6099999999999,2
14424.0,18,1,322.08,0
14425.0,435,3,661.39,0
14426.0,24,17,11727.94,1
14427.0,50,4,1263.52,2
14428.0,7,5,1224.06,1
14429.0,404,1,516.28,0
14430.0,512,3,1220.9,2
14431.0,303,4,2614.2,2
14432.0,10,6,2248.5,1
14433.0,466,1,280.7,0
14434.0,22,6,1372.8,2
14435.0,502,1,90.42,0
14436.0,99,2,271.70000000000005,0
14437.0,366,5,873.34,2
14438.0,306,1,131.9,0
14440.0,8,13,5982.03,1
14441.0,1,11,4611.6900000000005,1
14443.0,54,5,2082.97,2
14444.0,456,1,120.44,0
14445.0,456,1,221.65,0
14446.0,1,5,1200.28,1
14447.0,19,6,1711.73,2
14448.0,9,2,375.35,2
14449.0,19,8,2230.96,1
14450.0,181,7,1128.44,2
14451.0,60,12,3258.68,1
14452.0,11,4,658.95,2
14453.0,190,1,119.93,0
14454.0,376,5,977.3,2
14455.0,432,4,617.72,2
14456.0,5,9,3017.28,1
14457.0,311,1,113.64,0
14458.0,381,1,228.07,0
14459.0,155,2,5375.741,2
14460.0,110,9,1093.5,2
14461.0,148,13,6676.91,1
14462.0,66,12,2242.81,1
14463.0,98,4,786.5699999999999,2
14464.0,568,2,111.0,0
14465.0,247,11,3925.85,2
14466.0,29,13,4267.15,1
14467.0,18,12,2203.2400000000002,1
14468.0,734,1,204.24,0
14469.0,416,4,2093.46,2
14470.0,12,3,712.04,2
14471.0,591,2,400.95,0
14472.0,104,9,2118.72,2
14473.0,74,2,234.34000000000003,0
14474.0,46,2,1258.8899999999999,2
14475.0,72,4,1151.15,2
14476.0,257,1,193.0,0
14477.0,20,7,1969.6,1
14478.0,382,4,1276.66,2
14479.0,254,4,1124.71,2
14480.0,11,4,1299.52,2
14481.0,165,5,2284.69,2
14482.0,18,12,4306.72,1
14483.0,282,2,257.1,0
14484.0,50,4,1070.98,2
14485.0,39,1,162.8,0
14486.0,512,2,175.5,0
14487.0,27,7,1266.27,2
14488.0,68,1,1064.28,2
14489.0,207,4,1574.93,2
14490.0,406,2,1273.47,2
14491.0,175,2,340.93,0
14492.0,430,7,1921.91,2
14493.0,7,10,5087.86,1
14494.0,26,3,401.46,2
14495.0,51,3,174.8,0
14496.0,312,7,2363.89,2
14497.0,309,2,697.0600000000001,0
14498.0,43,10,3900.83,1
14499.0,26,7,2101.79,2
14500.0,88,3,356.85,2
14501.0,184,2,251.21,0
14502.0,20,11,2429.83,1
14503.0,3,6,3543.26,1
14504.0,47,4,673.26,2
14505.0,17,19,11879.08,1
14506.0,17,7,2960.25,1
14507.0,24,11,3216.7400000000002,1
14508.0,22,5,822.92,2
14509.0,534,1,110.95,0
14510.0,376,3,979.85,2
14511.0,11,5,1314.81,2
14512.0,188,7,1215.97,2
14513.0,101,6,788.01,2
14514.0,61,9,4380.04,1
14515.0,18,12,3724.06,1
14516.0,516,1,151.17,0
14517.0,33,2,330.45,2
14518.0,64,1,174.37,0
14519.0,684,2,203.14,0
14520.0,2,2,270.6,2
14521.0,491,1,199.45000000000002,0
14522.0,24,8,1748.42,1
14523.0,108,1,241.09,0
14524.0,32,13,2909.86,1
14525.0,20,17,8026.54,1
14526.0,389,1,258.65,0
14527.0,3,122,27246.88,1
14528.0,37,1,364.21999999999997,0
14529.0,60,3,578.61,2
14530.0,26,16,6088.87,1
14531.0,480,1,376.34,0
14532.0,236,11,3845.78,2
14533.0,25,11,3466.37,1
14534.0,3,26,6187.66,1
14535.0,60,9,5973.2300000000005,1
14536.0,260,1,170.95,0
14537.0,58,2,641.4,2
14538.0,65,5,1370.8400000000001,2
14539.0,16,2,537.48,2
14540.0,10,11,3709.64,1
14541.0,59,14,2491.38,1
14542.0,186,1,103.25,0
14543.0,29,39,14587.87,1
14544.0,24,3,2938.53,2
14545.0,674,1,349.25,0
14546.0,5,11,5184.84,1
14547.0,4,8,3974.75,1
14548.0,151,9,2541.29,2
14549.0,311,4,913.6,2
14550.0,11,4,1345.06,2
14551.0,18,7,878.09,2
14552.0,152,3,507.93,2
14553.0,19,9,1818.6,1
14554.0,10,4,2279.4900000000002,1
14555.0,57,6,2304.03,2
14556.0,596,3,815.69,0
14557.0,85,1,788.38,0
14558.0,654,3,655.5,0
14559.0,390,1,75.6,0
14560.0,7,44,6114.03,1
14561.0,76,3,1080.76,2
14562.0,4,26,6638.150000000001,1
14563.0,510,2,640.54,0
14565.0,96,5,3859.2200000000003,2
14567.0,57,2,1530.3600000000001,2
14569.0,1,4,597.3299999999999,1
14570.0,281,3,613.75,2
14571.0,425,1,160.0,0
14572.0,3,11,5526.88,1
14573.0,180,13,2163.12,2
14574.0,733,1,143.70000000000002,0
14575.0,488,1,420.22,0
14576.0,372,1,35.400000000000006,0
14577.0,13,7,1364.15,1
14578.0,3,1,168.63,2
14579.0,432,1,105.56,0
14580.0,518,1,14.850000000000001,0
14581.0,17,2,409.65,2
14582.0,41,1,114.11,0
14583.0,6,8,1660.29,1
14584.0,169,8,1738.16,2
14585.0,50,5,1143.27,2
14586.0,277,1,237.36,0
14587.0,19,9,1580.29,1
14588.0,578,1,135.39,0
14589.0,372,1,39.75,0
14590.0,425,20,2993.37,2
14591.0,15,4,1320.21,2
14592.0,35,3,557.94,2
14593.0,22,12,3665.5299999999997,1
14594.0,7,2,363.33,2
14595.0,20,8,2164.45,1
14596.0,627,1,222.22000000000003,0
14597.0,11,6,2184.63,1
14598.0,44,2,384.04,2
14599.0,390,2,457.89,0
14600.0,306,2,865.1700000000001,0
14601.0,11,1,213.96,0
14602.0,656,1,205.35999999999999,0
14603.0,275,1,660.0,0
14604.0,633,1,143.85999999999999,0
14605.0,374,4,921.5600000000001,2
14606.0,1,192,29951.37,1
14607.0,16,22,23763.13,1
14608.0,4,11,3352.94,1
14609.0,72,10,1486.2,2
14610.0,396,2,24.35,0
14611.0,444,2,604.3299999999999,0
14612.0,415,1,877.7,0
14613.0,680,1,76.32000000000001,0
14614.0,386,1,295.13,0
14615.0,394,5,951.76,2
14616.0,243,5,527.78,2
